year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2007, 2689.7, 12.02,28.505,68.921,0,314, 885,4.10,1017,5.08, 823,4.46, 817,3.22,31.8,56.0,48.6,60.0,23.5,56.0,31.9,57.0
2007,-2024.3, 31.12,25.468,70.419,0,312, 884,4.10,1017,5.09, 822,4.49, 816,3.27,31.7,56.0,48.5,60.0,23.4,55.9,31.8,57.0
2007,-1347.9, 66.20,28.898,67.789,0,306, 883,4.11,1014,5.10, 821,4.50, 815,3.27,31.4,56.0,48.2,60.0,23.2,55.6,31.5,57.0
2007,-2895.3, 31.12,31.208,60.624,0,309, 883,4.10,1015,5.10, 821,4.50, 816,3.30,31.5,56.0,48.4,60.0,23.3,55.9,31.6,57.0
2007,-2684.2, 46.84,29.022,60.362,0,306, 883,4.10,1015,5.10, 821,4.50, 815,3.30,31.4,56.0,48.3,60.0,23.2,55.6,31.5,57.0
2007, 1315.9, 30.78,35.595,64.219,0,300, 881,4.15,1013,5.15, 819,4.52, 814,3.30,31.1,56.0,48.0,60.0,22.9,55.5,31.3,57.0
2007,-2577.8,  9.83,28.031,65.023,0,306, 882,4.10,1015,5.10, 821,4.50, 815,3.30,31.4,56.0,48.2,60.0,23.2,56.0,31.5,57.0
2007,-2702.9, 42.89,21.365,67.570,0,307, 882,4.10,1015,5.10, 821,4.50, 815,3.30,31.4,56.0,48.3,60.0,23.2,56.0,31.5,57.0
2007,-1609.1, 75.60,85.676,14.320,1,419, 952,3.92,1064,4.83, 878,4.23, 884,2.99,41.0,58.0,55.5,61.0,31.8,57.0,41.1,59.0
2007,-3094.5, 20.88,21.934,69.529,0,315, 883,4.10,1015,5.10, 821,4.50, 816,3.25,31.6,56.4,48.4,60.0,23.4,56.0,31.8,57.0
2007, 2771.1,  6.81,26.150,67.816,0,309, 883,4.10,1014,5.10, 821,4.50, 815,3.30,31.4,56.0,48.2,60.0,23.1,56.0,31.5,57.0
2007,-2743.7,  7.80,26.026,71.999,0,307, 882,4.12,1014,5.11, 820,4.51, 814,3.30,31.3,56.0,48.1,60.0,23.1,55.9,31.5,57.0
2007,-2634.5, 10.87,24.570,71.138,0,301, 881,4.20,1013,5.15, 820,4.51, 814,3.30,31.1,56.0,48.0,60.0,22.9,56.0,31.2,57.0
2007,-2436.2, 15.59,28.348,61.758,0,302, 881,4.20,1014,5.20, 820,4.55, 814,3.30,31.0,56.0,48.0,60.0,22.9,56.0,31.2,57.0
2007, -943.9, 44.58,24.735,67.690,0,299, 880,4.20,1013,5.19, 819,4.59, 813,3.32,30.9,56.0,47.9,60.0,22.8,56.0,31.1,57.0
2007,-2444.4, 15.59,38.207,59.781,0,300, 880,4.20,1013,5.20, 819,4.60, 813,3.30,30.9,56.0,47.9,60.0,22.8,56.0,31.1,57.0
2007,-2692.2, 36.33,31.749,64.720,0,298, 880,4.20,1013,5.20, 819,4.60, 813,3.32,30.9,56.0,47.8,60.0,22.7,56.0,31.0,57.0
2007, -859.0, 47.70,38.753,60.780,0,292, 879,4.20,1012,5.20, 818,4.60, 812,3.39,30.6,56.0,47.6,60.0,22.5,56.0,30.8,57.0
2007,-1273.0, 72.40,91.160, 8.552,0,422, 990,4.30,1078,5.19, 904,4.56, 923,3.30,46.3,61.0,58.1,63.1,35.7,59.0,46.2,61.0
2007,-1882.2, 33.53,31.423,68.189,0,294, 878,4.21,1011,5.20, 818,4.60, 812,3.40,30.7,56.0,47.6,60.0,22.5,56.0,30.9,57.0
2007, -400.7, 65.42,34.910,65.065,0,289, 878,4.21,1012,5.20, 818,4.60, 811,3.40,30.5,56.0,47.6,60.0,22.4,56.0,30.7,57.0
2007,  724.6, 69.14,47.641,51.812,0,395, 981,4.28,1072,5.16, 898,4.56, 914,3.30,44.5,60.0,56.7,63.0,34.2,58.0,44.5,60.0
2007,-1130.9, 59.86,63.315,36.224,0,330, 883,4.03,1019,5.03, 820,4.43, 814,3.22,31.8,57.0,49.0,60.0,23.5,56.0,31.7,57.0
2007, -512.1, 51.20,26.192,73.363,0,273, 859,4.30, 996,5.30, 798,4.70, 791,3.49,28.1,56.0,45.4,60.0,19.7,56.0,28.1,57.0
2007,-1268.6, 74.78,83.429,16.563,0,391, 996,4.47,1077,5.31, 907,4.71, 930,3.43,46.7,61.0,57.7,63.9,35.7,59.0,46.5,61.0
2007,-1282.7, 76.58,83.548,16.391,0,386, 995,4.49,1076,5.34, 906,4.71, 928,3.45,46.5,61.0,57.5,63.9,35.5,59.0,46.3,61.0
2007, -737.5, 48.72,28.859,70.513,0,276, 859,4.30, 995,5.30, 797,4.70, 791,3.50,28.1,56.0,45.4,60.0,19.7,56.0,28.0,57.0
2007, -575.2, 45.77,40.852,56.668,0,269, 857,4.30, 993,5.30, 795,4.70, 789,3.50,27.7,56.0,45.0,60.0,19.4,56.0,27.7,57.0
2007, -436.4, 56.56,19.483,77.535,0,274, 859,4.30, 995,5.30, 796,4.70, 790,3.50,28.0,56.0,45.3,60.0,19.6,56.0,27.9,57.0
2007,-1142.4, 72.60,77.676,22.252,0,410, 988,4.34,1075,5.20, 903,4.57, 921,3.34,45.8,61.0,57.5,63.0,35.2,59.0,45.7,60.8
2007, -622.8, 58.52,39.892,58.912,0,274, 859,4.30, 995,5.30, 797,4.70, 791,3.50,28.0,56.0,45.3,60.0,19.6,56.0,28.0,57.0
2007,-1099.2, 77.86,91.809, 7.806,0,470, 986,3.96,1083,4.86, 906,4.26, 919,2.98,46.0,60.0,58.8,63.0,36.2,58.0,46.1,60.0
2007, -693.2, 55.70,42.978,56.376,0,274, 859,4.30, 995,5.30, 797,4.70, 791,3.50,28.1,56.0,45.3,60.0,19.6,56.0,28.0,57.0
2007, -491.9, 60.86,37.270,60.622,0,278, 861,4.30, 997,5.30, 799,4.70, 793,3.50,28.2,56.0,45.5,60.0,19.9,56.0,28.2,57.0
2007, -776.2, 57.62,35.132,64.737,0,325, 865,4.10,1006,5.15, 799,4.52, 791,3.32,29.7,56.9,47.4,60.0,20.8,56.0,28.8,57.0
2007, 1644.4, 63.08,29.828,64.135,0,303, 861,4.19,1001,5.26, 794,4.65, 786,3.45,28.8,57.0,46.5,60.0,20.0,56.0,27.9,57.0
2007, 1641.4, 63.62,34.748,63.010,0,314, 863,4.19,1003,5.20, 796,4.60, 788,3.40,29.2,57.0,46.9,60.0,20.3,56.0,28.3,57.0
2007,-1306.6, 74.12,79.676,20.172,0,460, 986,4.00,1082,4.90, 906,4.27, 919,3.04,45.8,60.0,58.5,63.0,35.9,58.0,45.8,60.0
2007, -636.2, 59.68,29.338,69.216,0,286, 864,4.22,1000,5.30, 802,4.65, 795,3.42,28.8,56.0,46.0,60.0,20.4,56.0,28.7,57.0
2007, -556.4, 55.14,16.310,81.466,0,283, 863,4.28, 999,5.30, 801,4.69, 794,3.48,28.6,56.0,45.9,60.0,20.2,56.0,28.5,57.0
2007, 1557.4, 63.08,25.084,66.436,0,297, 859,4.20, 999,5.28, 793,4.68, 785,3.48,28.6,56.8,46.2,60.0,19.7,56.0,27.7,57.0
2007, -468.0, 53.86,41.781,57.116,0,280, 862,4.27, 997,5.30, 800,4.68, 794,3.47,28.4,56.0,45.7,60.0,20.1,56.0,28.4,57.0
2007, -688.7, 76.08,73.013,26.145,0,402, 984,4.30,1075,5.19, 902,4.55, 917,3.30,44.9,60.0,57.0,63.0,34.7,58.0,44.9,60.0
2007, -458.7, 61.20,61.252,38.583,0,288, 854,4.30, 994,5.39, 788,4.77, 780,3.59,27.9,57.0,45.5,60.0,18.9,56.0,27.0,58.0
2007, -504.2, 52.92,72.446,27.548,0,289, 854,4.30, 994,5.40, 788,4.78, 780,3.60,27.8,57.0,45.5,60.0,18.9,56.0,27.0,58.0
2007, -460.6,104.50,18.402,81.586,1,235, 845,4.51, 981,5.54, 783,4.93, 777,3.74,26.0,56.0,43.3,60.0,17.5,55.0,25.9,57.0
2007,  546.3, 53.00,35.310,63.857,0,245, 841,4.58, 982,5.68, 773,5.08, 766,3.88,25.7,57.0,43.4,61.0,16.5,56.0,24.7,58.0
2007, -585.5, 66.72,13.809,86.186,1,264, 853,4.40, 990,5.40, 789,4.80, 783,3.60,27.2,56.0,44.6,60.0,18.6,56.0,27.0,57.0
2007,  511.3, 52.18,28.557,66.467,0,258, 844,4.51, 985,5.61, 775,5.00, 768,3.81,26.1,57.0,43.9,61.0,16.9,56.0,25.1,58.0
2007,  434.0, 58.78,31.411,68.285,0,240, 841,4.61, 981,5.71, 772,5.11, 765,3.91,25.5,57.0,43.2,61.0,16.3,56.0,24.5,58.0
2007, -536.4, 62.06,23.531,76.465,1,266, 853,4.34, 990,5.40, 790,4.80, 784,3.60,27.3,56.0,44.7,60.0,18.7,56.0,27.0,57.0
2007, -389.4, 70.50,16.731,83.270,1,252, 849,4.40, 985,5.48, 786,4.88, 781,3.68,26.7,56.0,44.0,60.0,18.1,55.1,26.5,57.0
2007, -648.7, 66.06,75.200,24.805,0,299, 855,4.26, 995,5.31, 789,4.70, 782,3.51,28.0,57.0,45.8,60.0,19.2,56.0,27.3,57.9
2007,  968.8, 62.31,27.827,70.963,0,253, 842,4.58, 983,5.68, 774,5.02, 767,3.88,25.9,57.0,43.7,61.0,16.7,56.0,24.9,58.0
2007,  615.0, 45.36,11.970,77.946,0,230, 838,4.69, 978,5.75, 770,5.15, 764,3.99,25.1,57.0,42.7,61.0,15.9,56.0,24.2,58.0
2007,  562.2, 51.54,20.779,73.434,0,233, 839,4.66, 978,5.75, 771,5.12, 764,3.96,25.2,57.0,42.8,61.0,16.0,56.0,24.3,58.0
2007,  552.8, 66.20,13.274,75.971,0,227, 838,4.70, 977,5.80, 770,5.20, 763,4.00,25.0,57.0,42.6,61.0,15.8,56.0,24.1,58.0
2007, -506.7, 53.20,54.297,44.573,0,165, 827,5.22, 965,6.32, 757,5.72, 751,4.52,22.4,58.0,39.7,62.0,12.9,57.0,21.2,59.0
2007, -402.9, 99.96,37.134,62.367,0,172, 828,5.17, 966,6.31, 757,5.70, 751,4.51,22.6,58.0,40.0,62.0,13.1,57.0,21.4,59.0
2007, -682.1, 56.06,25.487,67.865,0,260, 846,4.47, 984,5.57, 780,4.97, 775,3.77,26.4,57.0,44.0,60.0,17.5,56.0,25.9,58.0
2007, -545.9, 55.19,18.383,70.873,0,250, 844,4.51, 982,5.60, 778,5.00, 773,3.80,26.0,57.0,43.5,60.0,17.1,56.0,25.6,58.0
2007, -639.4, 61.80,14.184,76.577,0,251, 845,4.53, 982,5.60, 778,4.99, 773,3.80,26.1,57.0,43.6,60.0,17.1,56.0,25.6,58.0
2007, -568.1, 61.88,25.536,64.033,0,261, 846,4.50, 983,5.59, 780,4.96, 775,3.79,26.4,57.0,43.9,60.0,17.5,56.0,25.9,58.0
2007,-1538.5, 73.80,83.931,15.801,0,463, 993,4.15,1081,5.02, 911,4.41, 927,3.17,45.8,60.0,57.7,62.5,35.7,58.0,45.9,60.0
2007,-1486.4, 72.94,79.689,20.063,0,441, 991,4.24,1079,5.09, 910,4.49, 926,3.28,45.5,60.0,57.4,63.0,35.4,58.0,45.7,60.0
2007,  704.4, 49.26,38.626,60.898,0,323, 866,4.13,1005,5.20, 803,4.58, 799,3.40,29.6,56.0,47.2,60.0,21.2,56.0,29.5,57.0
2007,  720.0, 50.26,25.996,71.839,0,329, 866,4.10,1006,5.17, 804,4.55, 799,3.37,29.7,57.0,47.4,60.0,21.4,56.0,29.7,57.0
2007,  382.2, 52.94,20.700,77.914,0,323, 864,4.18,1004,5.20, 802,4.59, 797,3.40,29.4,56.9,47.1,60.0,21.1,56.0,29.4,57.0
2007, -474.7, 59.70,27.084,66.489,0,254, 844,4.51, 981,5.60, 778,5.00, 774,3.80,26.1,57.0,43.5,60.0,17.2,56.0,25.7,58.0
2007, -730.4, 55.81,32.827,56.527,0,249, 842,4.60, 979,5.61, 777,5.00, 773,3.81,25.8,57.0,43.2,60.0,16.9,56.0,25.4,58.0
2007,  438.9, 54.70,28.155,70.638,0,361, 875,4.00,1016,5.02, 812,4.40, 808,3.22,31.1,57.0,49.0,60.0,22.9,56.0,31.1,57.0
2007, -568.2, 68.68,14.922,74.319,0,256, 845,4.53, 984,5.60, 779,5.00, 774,3.80,26.2,57.0,43.8,60.3,17.3,56.0,25.7,58.0
2007,  796.0, 23.56,26.729,72.958,0,182, 827,5.08, 965,6.21, 758,5.58, 753,4.42,22.6,58.0,40.1,61.0,13.2,57.0,21.7,59.0
2007,  762.1, 27.34,28.856,70.947,0,188, 829,5.05, 967,6.20, 759,5.59, 754,4.40,22.9,58.0,40.4,61.0,13.5,57.0,21.9,59.0
2007,-1995.8, 65.47,68.410,30.270,0,163, 828,5.30, 967,6.40, 756,5.80, 752,4.60,22.2,58.0,39.6,62.0,12.5,58.0,21.0,59.0
2007,-1122.1, 55.36,51.489,48.513,0,290, 847,4.40, 990,5.50, 780,4.88, 774,3.70,26.9,57.0,45.0,61.0,18.0,56.0,26.1,58.0
2007, -745.1, 42.64,48.829,51.120,0,391, 884,3.90,1026,4.90, 821,4.30, 817,3.10,32.7,57.0,50.6,60.0,24.4,56.0,32.7,58.0
2007,-1398.1, 56.80,29.596,61.027,0,248, 844,4.56, 982,5.62, 777,5.02, 773,3.86,25.9,57.0,43.5,60.6,17.0,56.0,25.5,58.0
2007, 1353.7, 73.09,76.658,23.312,0,270, 843,4.53, 985,5.63, 776,5.00, 770,3.83,26.2,57.0,44.1,61.0,17.1,56.0,25.4,58.0
2007,-1155.1, 59.24,10.883,87.654,0,251, 844,4.52, 982,5.62, 778,5.01, 774,3.82,26.0,57.0,43.6,60.2,17.1,56.0,25.6,58.0
2007,-1250.4, 62.56,13.182,78.862,0,246, 843,4.57, 981,5.67, 777,5.05, 773,3.87,25.9,57.0,43.4,60.7,16.9,56.0,25.5,58.0
2007,-1294.5, 61.58,13.877,76.914,0,244, 843,4.58, 981,5.68, 777,5.04, 773,3.88,25.8,57.0,43.3,60.8,16.9,56.0,25.4,58.0
2007,  748.1, 35.16,15.740,73.952,0,213, 834,4.94, 973,6.05, 763,5.44, 759,4.29,23.9,58.0,41.5,61.0,14.4,57.0,22.9,59.0
2007,  953.0, 21.56,18.489,70.811,0,210, 833,4.96, 973,6.06, 763,5.46, 758,4.26,23.8,58.0,41.4,61.0,14.3,57.0,22.8,59.0
2007,  780.6, 47.54,36.156,61.057,0,197, 831,5.01, 969,6.16, 760,5.51, 756,4.39,23.2,58.0,40.8,61.1,13.8,57.0,22.3,59.0
2007, -371.4, 66.18,40.835,58.688,0,178, 827,5.13, 965,6.28, 757,5.66, 752,4.49,22.5,58.0,39.9,62.0,13.0,57.0,21.6,59.0
2007,  754.2, 53.10,44.072,55.808,0,442, 897,3.70,1040,4.70, 833,4.10, 829,2.90,34.8,57.0,52.9,60.6,26.6,56.0,34.8,58.0
2007,  604.8, 29.15,21.061,68.383,0,201, 831,5.00, 970,6.11, 761,5.51, 756,4.33,23.4,58.0,40.9,61.0,13.9,57.0,22.4,59.0
2007,  337.4, 52.67,52.394,46.082,0,408, 987,4.30,1079,5.20, 909,4.59, 922,3.30,44.9,60.0,57.3,63.0,35.2,58.0,45.2,60.0
2007,  458.7, 75.12,70.228,27.587,0,407, 986,4.30,1079,5.20, 909,4.60, 922,3.30,44.9,60.0,57.3,63.0,35.2,58.0,45.1,60.0
2007,  579.4, 64.35,44.768,53.724,0,434, 895,3.71,1039,4.73, 832,4.11, 828,2.93,34.5,57.0,52.6,60.0,26.4,56.0,34.5,58.0
2007,-1418.8, 62.42,44.705,54.602,0,291, 851,4.37, 992,5.47, 785,4.85, 779,3.67,27.3,57.0,45.2,60.0,18.4,56.0,26.7,58.0
2007, -476.4, 71.10,66.934,33.063,0,401,1018,4.57,1089,5.40, 929,4.80, 951,3.52,49.0,61.2,59.0,64.0,38.1,60.0,48.7,61.0
2007, -584.3, 58.13,54.832,45.117,0,426, 923,3.84,1055,4.83, 859,4.20, 859,3.00,37.5,57.6,54.3,61.0,29.3,56.0,38.0,58.0
2007, 1569.0, 70.14,62.935,36.775,0,270, 847,4.48, 987,5.58, 781,4.94, 776,3.78,26.6,57.0,44.3,60.0,17.7,56.0,26.1,58.0
2007, 1374.2, 63.64,45.091,54.776,0,257, 845,4.57, 984,5.60, 778,4.99, 774,3.80,26.1,57.0,43.8,60.9,17.2,56.0,25.6,58.0
2007,  940.2, 66.48,40.422,58.501,0,250, 843,4.59, 982,5.65, 777,5.05, 773,3.88,25.9,57.0,43.6,61.0,16.9,56.0,25.4,58.0
2007, 1204.3, 65.22,39.705,59.135,0,235, 840,4.61, 978,5.71, 774,5.11, 770,3.91,25.3,57.0,42.9,61.0,16.3,56.0,24.9,58.0
2007,  958.7, 40.52,30.262,67.007,1,423, 924,3.90,1055,4.87, 861,4.22, 861,3.06,37.6,57.8,54.3,61.0,29.5,56.0,38.2,58.0
2007, -559.9, 68.20,55.815,37.384,1,370, 907,4.00,1041,5.00, 846,4.40, 845,3.20,34.7,57.0,51.8,60.0,26.8,56.0,35.4,58.0
2007, -878.4, 73.16,66.830,33.041,1,416, 900,3.84,1042,4.84, 840,4.21, 838,3.04,34.6,57.0,52.6,60.0,26.8,56.0,35.2,58.0
2007,  814.9, 84.38,82.158,17.832,0,355, 856,4.48, 998,5.61, 786,4.98, 784,3.83,27.8,57.0,45.8,61.0,18.5,57.0,27.1,59.0
2007,  765.4, 84.38,75.980,24.015,0,352, 856,4.48, 998,5.60, 786,4.98, 784,3.83,27.8,57.0,45.8,61.0,18.5,57.0,27.1,59.0
2007, -669.4, 51.96,56.304,42.427,0,221, 839,4.99, 978,6.10, 767,5.49, 766,4.30,24.3,58.0,42.0,62.0,14.8,57.0,23.6,59.0
2007,  458.5, 55.80,34.388,64.966,0,419, 898,3.81,1042,4.81, 838,4.20, 836,3.02,34.6,57.0,52.8,60.0,26.7,56.0,35.1,58.0
2007, -478.5, 29.46,40.547,59.187,0,263, 847,4.50, 987,5.60, 780,5.00, 778,3.82,26.3,57.0,44.2,60.2,17.4,56.0,26.1,58.0
2007, -290.4, 36.04,33.787,64.569,0,264, 846,4.54, 986,5.64, 779,5.00, 777,3.88,26.2,57.0,44.1,61.0,17.2,56.0,25.9,58.0
2007,  557.7, 57.58,59.285,40.578,0,352, 857,4.44, 999,5.58, 787,4.93, 785,3.78,28.1,57.0,46.1,61.0,18.8,57.0,27.4,59.0
2007,  484.5, 69.72,68.558,31.422,0,339, 854,4.50, 996,5.60, 784,5.00, 782,3.86,27.6,57.0,45.6,61.0,18.3,57.0,26.9,59.0
2007, -381.3, 12.92,29.597,70.391,0,263, 846,4.51, 987,5.61, 779,5.00, 778,3.90,26.3,57.0,44.2,60.5,17.3,56.0,26.0,58.0
2007,  334.6, 72.16,69.691,29.655,0,347, 856,4.47, 999,5.57, 787,4.92, 785,3.80,28.0,57.0,46.1,61.0,18.8,57.0,27.3,59.0
2007,  506.3, 67.98,74.014,25.743,0,358, 858,4.42,1001,5.52, 788,4.90, 787,3.77,28.4,57.2,46.5,61.0,19.2,57.0,27.7,59.0
2007, -337.3,  6.52,30.205,69.656,0,264, 845,4.53, 986,5.63, 779,5.01, 777,3.86,26.2,57.0,44.1,60.8,17.3,56.0,26.0,58.0
2007, -378.4, 61.60,67.163,25.456,0,421,1015,4.40,1096,5.20, 935,4.60, 950,3.40,48.2,61.0,59.4,63.0,38.3,59.0,48.3,60.0
2007,  745.5,101.28,70.645,29.340,0,334, 856,4.46,1000,5.57, 785,4.97, 784,3.82,28.1,58.0,46.3,61.7,18.8,57.0,27.3,59.0
2007,  855.4, 96.04,67.248,32.718,0,305, 851,4.56, 995,5.69, 781,5.08, 780,3.92,27.2,58.0,45.2,61.4,17.8,57.0,26.4,59.0
2007,  892.2, 98.12,72.333,27.658,0,351, 858,4.40,1003,5.51, 788,4.91, 786,3.75,28.6,58.0,46.9,62.0,19.4,57.0,27.8,59.0
2007,  580.2, 61.24,71.950,28.049,0,355, 858,4.41,1001,5.52, 788,4.91, 787,3.80,28.4,58.0,46.5,61.2,19.2,57.0,27.7,59.0
2007,  998.4, 95.90,80.352,19.614,0,330, 855,4.47,1000,5.61, 785,4.97, 784,3.85,28.0,58.0,46.2,61.9,18.7,57.0,27.2,59.0
2007,  884.8,101.42,85.168,14.801,0,328, 855,4.49, 999,5.63, 785,4.99, 783,3.84,27.9,58.0,46.1,61.9,18.6,57.0,27.1,59.0
2007, -767.7, 70.68,68.775,30.963,0,453, 954,3.92,1074,4.88, 890,4.22, 893,3.08,41.2,58.0,56.8,61.0,33.1,57.0,42.0,59.0
2007,  762.5, 96.28,72.892,27.111,0,373, 861,4.31,1008,5.45, 792,4.81, 790,3.70,29.3,58.0,47.7,62.0,20.2,57.0,28.5,59.0
2007,  898.0,101.42,84.779,15.200,0,351, 858,4.42,1003,5.53, 788,4.92, 786,3.74,28.6,58.0,46.9,62.0,19.4,57.0,27.8,59.0
2007, -953.1, 68.14,56.257,43.621,0,474, 929,3.81,1060,4.80, 868,4.16, 870,3.00,38.7,58.0,55.4,61.0,30.9,57.0,39.6,58.3
2007,  918.2,104.78,77.850,22.038,0,379, 862,4.30,1009,5.42, 793,4.80, 791,3.70,29.5,58.0,48.0,62.0,20.4,57.7,28.7,59.0
2007, -541.6, 50.90,48.032,51.930,0,447, 890,3.72,1034,4.80, 828,4.13, 826,3.00,34.3,57.0,52.4,61.0,26.2,56.0,34.5,58.0
2007,  345.8, 59.22,24.859,73.238,0,349, 860,4.20,1004,5.30, 795,4.70, 793,3.50,29.3,57.0,47.4,61.0,20.6,56.0,29.0,58.0
2007, -521.6, 60.89,61.642,38.333,0,360, 863,4.18,1006,5.28, 797,4.60, 795,3.50,29.6,57.0,47.8,61.0,21.0,56.0,29.3,58.0
2007,-1184.4, 73.52,86.350,13.514,0,488, 947,3.81,1073,4.71, 884,4.11, 887,2.91,40.9,58.0,57.1,61.1,32.9,57.0,41.7,59.0
2007,  287.1, 64.91,74.704,25.301,0,353, 861,4.20,1004,5.30, 796,4.64, 794,3.50,29.4,57.0,47.5,61.0,20.8,56.0,29.2,58.0
2007, -489.8, 62.46,53.108,46.891,0,363, 863,4.19,1007,5.20, 797,4.60, 796,3.50,29.8,57.0,48.0,61.0,21.2,56.0,29.5,58.0
2007, -366.1, 58.92,50.101,49.875,0,361, 863,4.19,1007,5.25, 797,4.60, 795,3.50,29.7,57.0,47.9,61.0,21.1,56.0,29.4,58.0
2007,  543.7, 67.18,78.828,20.959,0,360, 862,4.20,1006,5.28, 796,4.64, 794,3.50,29.6,57.0,47.8,61.0,20.9,56.0,29.2,58.0
2007, -487.0, 58.78,56.812,43.188,0,363, 864,4.16,1008,5.22, 798,4.60, 796,3.50,29.8,57.0,48.0,61.0,21.2,56.0,29.5,58.0
2007, -400.7, 60.92,61.703,38.298,0,365, 864,4.14,1008,5.20, 798,4.60, 796,3.50,29.9,57.0,48.1,61.0,21.2,56.0,29.5,58.0
2007,  487.0, 59.10,75.937,23.949,0,360, 862,4.20,1006,5.24, 796,4.63, 794,3.50,29.6,57.0,47.8,61.0,20.9,56.0,29.3,58.0
2007,  489.5, 52.42,80.257,19.541,0,347, 860,4.21,1003,5.30, 793,4.70, 792,3.53,29.1,57.0,47.2,61.0,20.4,56.0,28.8,58.0
2007, 1067.9, 90.90,45.208,53.296,0,241, 844,4.88, 985,6.01, 774,5.39, 773,4.25,25.2,58.0,43.1,62.0,15.7,57.0,24.6,59.0
2007,  360.9, 56.78,70.458,29.534,0,350, 861,4.20,1004,5.30, 796,4.67, 794,3.50,29.4,57.0,47.5,61.0,20.8,56.0,29.2,58.0
2007,  664.2, 59.50,83.987,15.893,0,343, 859,4.40,1005,5.50, 790,4.90, 789,3.73,28.6,58.0,46.9,61.0,19.4,57.0,28.0,59.0
2007, -646.6, 53.88,49.312,50.060,0,405, 888,3.90,1031,4.90, 827,4.28, 827,3.10,33.4,57.0,51.5,60.0,25.5,56.0,33.9,58.0
2007, -636.1, 44.42,37.955,61.005,0,397, 886,3.90,1028,4.90, 825,4.30, 825,3.13,33.0,57.0,51.1,60.0,25.1,56.0,33.5,58.0
2007,-1187.6, 68.56,96.681, 2.738,0,464, 913,3.73,1059,4.71, 856,4.10, 855,2.95,36.7,57.0,55.1,61.0,29.4,56.0,37.7,58.0
2007, -497.0, 57.00,32.955,65.848,0,398, 887,3.90,1029,4.90, 827,4.30, 826,3.11,33.1,57.0,51.2,60.0,25.3,56.0,33.7,58.0
2007, -506.9, 71.76,24.928,73.804,0,386, 882,3.93,1024,4.95, 822,4.33, 821,3.18,32.5,57.0,50.5,60.0,24.6,56.0,33.0,58.0
2007,  631.4, 50.78,72.234,27.678,0,314, 853,4.37, 995,5.47, 787,4.82, 787,3.69,27.8,57.0,45.8,61.0,19.0,56.0,27.7,58.0
2007,  826.3, 79.90,80.304,19.687,0,325, 856,4.47,1001,5.58, 786,4.97, 787,3.82,28.0,57.6,46.3,61.0,18.8,57.0,27.5,59.0
2007,  792.4, 52.94,87.662,12.147,0,360, 862,4.31,1008,5.48, 792,4.81, 792,3.70,29.2,58.0,47.6,62.0,20.1,57.0,28.6,59.0
2007,  838.9, 87.94,75.962,23.997,0,336, 857,4.42,1002,5.53, 788,4.92, 788,3.80,28.3,57.9,46.6,61.0,19.2,57.0,27.8,59.0
2007,  796.4, 87.02,75.314,24.689,0,345, 859,4.40,1004,5.52, 789,4.90, 790,3.74,28.6,58.0,47.0,61.0,19.5,57.0,28.1,59.0
2007,  825.0, 75.92,75.765,24.242,0,358, 861,4.34,1007,5.48, 792,4.84, 792,3.71,29.1,58.0,47.5,61.6,20.0,57.0,28.5,59.0
2007,  973.3, 52.94,79.240,20.734,0,364, 862,4.30,1008,5.47, 793,4.80, 793,3.70,29.3,58.0,47.7,62.0,20.2,57.0,28.7,59.0
2007,  519.2, 74.28,83.268,16.737,0,366, 863,4.30,1009,5.44, 793,4.80, 793,3.70,29.4,58.0,47.8,62.0,20.3,57.0,28.8,59.0
2007, 1102.5, 78.10,72.290,25.467,0,231, 843,5.02, 985,6.17, 771,5.57, 773,4.42,24.6,58.0,42.5,62.0,15.0,58.0,24.1,59.0
2007,  776.8, 51.52,86.220,13.782,0,373, 863,4.30,1010,5.40, 794,4.80, 794,3.70,29.5,58.0,48.0,62.0,20.5,57.0,29.0,59.0
2007,  421.6, 47.98,83.239,16.758,0,378, 864,4.30,1011,5.40, 795,4.80, 795,3.70,29.7,58.0,48.2,62.0,20.6,57.0,29.2,59.0
2007,  459.6, 56.50,78.694,21.304,0,366, 863,4.35,1009,5.46, 793,4.81, 794,3.70,29.3,58.0,47.8,62.0,20.2,57.0,28.8,59.0
2007,  512.7, 61.54,88.596,11.401,0,361, 861,4.38,1007,5.50, 791,4.88, 792,3.72,29.1,58.0,47.5,62.0,20.0,57.0,28.6,59.0
2007,  588.7, 52.80,86.892,13.106,0,374, 863,4.31,1010,5.45, 794,4.81, 795,3.70,29.6,58.0,48.0,62.0,20.5,57.0,29.1,59.0
2007,  506.5, 52.80,88.137,11.863,0,358, 861,4.35,1006,5.51, 792,4.85, 792,3.73,29.0,58.0,47.4,62.0,19.9,57.0,28.6,59.0
2007,  468.3, 54.50,80.805,19.183,0,357, 861,4.39,1007,5.50, 792,4.89, 792,3.75,29.1,58.0,47.5,62.0,20.0,57.0,28.6,59.0
2007,  528.0, 60.18,76.079,23.894,0,368, 863,4.32,1010,5.46, 794,4.82, 794,3.70,29.5,58.0,47.9,62.0,20.4,57.0,29.0,59.0
